id,project_id,file_name,file_type,status
3463,168,QtNetwork,unknown,SUCCEEDED
3464,168,QtNetwork,unknown,SUCCEEDED
3465,168,QtOpenGL,unknown,SUCCEEDED
3466,168,QtOpenGL,unknown,SUCCEEDED
3467,168,qt_pl.qm,qm,SUCCEEDED
3468,168,QtPositioning,unknown,SUCCEEDED
3469,168,QtPositioning,unknown,SUCCEEDED
3470,168,QtPrintSupport,unknown,SUCCEEDED
3471,168,QtPrintSupport,unknown,SUCCEEDED
3472,168,qt_pt.qm,qm,SUCCEEDED
3473,168,QtQml,unknown,SUCCEEDED
3474,168,QtQml,unknown,SUCCEEDED
3475,168,QtQuick,unknown,SUCCEEDED
3476,168,QtQuick,unknown,SUCCEEDED
3477,168,QtQuickWidgets,unknown,SUCCEEDED
3478,168,QtQuickWidgets,unknown,SUCCEEDED
3479,168,QtSerialPort,unknown,SUCCEEDED
3480,168,QtSerialPort,unknown,SUCCEEDED
3481,168,QtSql,unknown,SUCCEEDED
3482,168,QtSql,unknown,SUCCEEDED
3483,168,QtSvg,unknown,SUCCEEDED
3484,168,QtSvg,unknown,SUCCEEDED
3485,168,qt_tr.qm,qm,SUCCEEDED
3486,168,QtVirtualKeyboard,unknown,SUCCEEDED
3487,168,QtVirtualKeyboard,unknown,SUCCEEDED
3488,168,QtWebChannel,unknown,SUCCEEDED
3489,168,QtWebChannel,unknown,SUCCEEDED
3490,168,QtWebEngine,unknown,SUCCEEDED
3491,168,QtWebEngine,unknown,SUCCEEDED
3492,168,QtWebEngineCore,unknown,SUCCEEDED
3493,168,QtWebEngineCore,unknown,SUCCEEDED
3494,168,qtwebengine_devtools_resources.pak,pak,SUCCEEDED
3495,168,QtWebEngineProcess,unknown,SUCCEEDED
3496,168,qtwebengine_resources_100p.pak,pak,SUCCEEDED
3497,168,qtwebengine_resources_200p.pak,pak,SUCCEEDED
3498,168,qtwebengine_resources.pak,pak,SUCCEEDED
3499,168,QtWebEngineWidgets,unknown,SUCCEEDED
3500,168,QtWebEngineWidgets,unknown,SUCCEEDED
3501,168,QtWidgets,unknown,SUCCEEDED
3502,168,QtWidgets,unknown,SUCCEEDED
3503,168,QtXml,unknown,SUCCEEDED
3504,168,QtXml,unknown,SUCCEEDED
3505,168,qt_zh_CN.qm,qm,SUCCEEDED
3506,168,qt_zh_TW.qm,qm,SUCCEEDED
3507,168,README.txt,txt,SUCCEEDED
3508,168,README.txt,txt,SUCCEEDED
3509,168,release,unknown,SUCCEEDED
3510,168,Resources,unknown,SUCCEEDED
3511,168,Resources,unknown,SUCCEEDED
3512,168,Resources,unknown,SUCCEEDED
3513,168,Resources,unknown,SUCCEEDED
3514,168,Resources,unknown,SUCCEEDED
3515,168,Resources,unknown,SUCCEEDED
3516,168,Resources,unknown,SUCCEEDED
3517,168,Resources,unknown,SUCCEEDED
3518,168,Resources,unknown,SUCCEEDED
3519,168,Resources,unknown,SUCCEEDED
3520,168,Resources,unknown,SUCCEEDED
3521,168,Resources,unknown,SUCCEEDED
3522,168,Resources,unknown,SUCCEEDED
3523,168,Resources,unknown,SUCCEEDED
3524,168,Resources,unknown,SUCCEEDED
3525,168,Resources,unknown,SUCCEEDED
3526,168,Resources,unknown,SUCCEEDED
3527,168,Resources,unknown,SUCCEEDED
3528,168,Resources,unknown,SUCCEEDED
3529,168,Resources,unknown,SUCCEEDED
3530,168,Resources,unknown,SUCCEEDED
3531,168,Resources,unknown,SUCCEEDED
3532,168,Resources,unknown,SUCCEEDED
3533,168,Resources,unknown,SUCCEEDED
3534,168,Resources,unknown,SUCCEEDED
3535,168,Resources,unknown,SUCCEEDED
3536,168,rewrite.def,def,SUCCEEDED
3537,168,right-id.def,def,SUCCEEDED
3538,168,rmid,unknown,SUCCEEDED
3539,168,rmid.1,1,SUCCEEDED
3540,168,rmid.1,1,SUCCEEDED
3541,168,rmiregistry,unknown,SUCCEEDED
3542,168,rmiregistry.1,1,SUCCEEDED
3543,168,rmiregistry.1,1,SUCCEEDED
3544,168,Robyn.docx,docx,SUCCEEDED
3545,168,ro.pak,pak,SUCCEEDED
3546,168,ru.pak,pak,SUCCEEDED
3547,168,santuario.md,md,SUCCEEDED
3548,168,Security.icns,icns,SUCCEEDED
3549,168,setup.h,h,SUCCEEDED
3550,168,SheetA.h,h,SUCCEEDED
3551,168,SheetW.h,h,SUCCEEDED
3552,168,sk.pak,pak,SUCCEEDED
3553,168,slf4j-api-1.8.0-beta4.jar,jar,SUCCEEDED
3554,168,sl.pak,pak,SUCCEEDED
3555,168,sound.properties,properties,SUCCEEDED
3556,168,SP220909.pdf,pdf,SUCCEEDED
3557,168,Sparkle,unknown,SUCCEEDED
3558,168,Sparkle,unknown,SUCCEEDED
3559,168,Sparkle.h,h,SUCCEEDED
3560,168,Sparkle.strings,strings,SUCCEEDED
3561,168,Sparkle.strings,strings,SUCCEEDED
3562,168,Sparkle.strings,strings,SUCCEEDED
3563,168,Sparkle.strings,strings,SUCCEEDED
3564,168,Sparkle.strings,strings,SUCCEEDED
3565,168,Sparkle.strings,strings,SUCCEEDED
3566,168,Sparkle.strings,strings,SUCCEEDED
3567,168,Sparkle.strings,strings,SUCCEEDED
3568,168,Sparkle.strings,strings,SUCCEEDED
3569,168,Sparkle.strings,strings,SUCCEEDED
3570,168,Sparkle.strings,strings,SUCCEEDED
3571,168,Sparkle.strings,strings,SUCCEEDED
3572,168,Sparkle.strings,strings,SUCCEEDED
3573,168,Sparkle.strings,strings,SUCCEEDED
3574,168,Sparkle.strings,strings,SUCCEEDED
3575,168,Sparkle.strings,strings,SUCCEEDED
3576,168,Sparkle.strings,strings,SUCCEEDED
3577,168,Sparkle.strings,strings,SUCCEEDED
3578,168,Sparkle.strings,strings,SUCCEEDED
3579,168,Sparkle.strings,strings,SUCCEEDED
3580,168,Sparkle.strings,strings,SUCCEEDED
3581,168,Sparkle.strings,strings,SUCCEEDED
3582,168,Sparkle.strings,strings,SUCCEEDED
3583,168,Sparkle.strings,strings,SUCCEEDED
3584,168,Sparkle.strings,strings,SUCCEEDED
3585,168,Sparkle.strings,strings,SUCCEEDED
3586,168,Sparkle.strings,strings,SUCCEEDED
3587,168,Sparkle.strings,strings,SUCCEEDED
3588,168,Sparkle.strings,strings,SUCCEEDED
3589,168,Sparkle.strings,strings,SUCCEEDED
3590,168,Sparkle.strings,strings,SUCCEEDED
3591,168,Sparkle.strings,strings,SUCCEEDED
3592,168,Sparkle.strings,strings,SUCCEEDED
3593,168,Sparkle.strings,strings,SUCCEEDED
3594,168,Sparkle.strings,strings,SUCCEEDED
3595,168,Sparkle.strings,strings,SUCCEEDED
3596,168,Sparkle.strings,strings,SUCCEEDED
3597,168,Sparkle.strings,strings,SUCCEEDED
3598,168,Sparkle.strings,strings,SUCCEEDED
3599,168,Sparkle.strings,strings,SUCCEEDED
3600,168,Sparkle.strings,strings,SUCCEEDED
3601,168,Sparkle.strings,strings,SUCCEEDED
3602,168,Sparkle.strings,strings,SUCCEEDED
3603,168,Sparkle.strings,strings,SUCCEEDED
3604,168,Sparkle.strings,strings,SUCCEEDED
3605,168,Sparkle.strings,strings,SUCCEEDED
3606,168,Sparkle.strings,strings,SUCCEEDED
3607,168,Sparkle.strings,strings,SUCCEEDED
3608,168,Sparkle.strings,strings,SUCCEEDED
3609,168,Sparkle.strings,strings,SUCCEEDED
3610,168,Sparkle.strings,strings,SUCCEEDED
3611,168,Sparkle.strings,strings,SUCCEEDED
3612,168,Sparkle.strings,strings,SUCCEEDED
3613,168,Sparkle.strings,strings,SUCCEEDED
3614,168,Sparkle.strings,strings,SUCCEEDED
3615,168,Sparkle.strings,strings,SUCCEEDED
3616,168,Sparkle.strings,strings,SUCCEEDED
3617,168,Sparkle.strings,strings,SUCCEEDED
3618,168,Sparkle.strings,strings,SUCCEEDED
3619,168,Sparkle.strings,strings,SUCCEEDED
3620,168,Sparkle.strings,strings,SUCCEEDED
3621,168,Sparkle.strings,strings,SUCCEEDED
3622,168,Sparkle.strings,strings,SUCCEEDED
3623,168,Sparkle.strings,strings,SUCCEEDED
3624,168,speech110909.pdf,pdf,SUCCEEDED
3625,168,SpeechProsecutor-AbujaNigeriaFra.pdf,pdf,SUCCEEDED
3626,168,SP_Formats.ini,ini,SUCCEEDED
3627,168,SPUDownloadData.h,h,SUCCEEDED
3628,168,SPUDownloaderDelegate.h,h,SUCCEEDED
3629,168,SPUDownloaderDeprecated.h,h,SUCCEEDED
3630,168,SPUDownloader.h,h,SUCCEEDED
3631,168,SPUDownloaderProtocol.h,h,SUCCEEDED
3632,168,SPUDownloaderSession.h,h,SUCCEEDED
3633,168,SPUURLRequest.h,h,SUCCEEDED
3634,168,sr.pak,pak,SUCCEEDED
3635,168,StatementFatouBensoudaConakry050412Eng.pdf,pdf,SUCCEEDED
3636,168,StatementICCProsecutorLibyaReporttoUNSC021113.pdf,pdf,SUCCEEDED
3637,168,stax-ex-1.8.1.jar,jar,SUCCEEDED
3638,168,stmt-20threport-darfur.pdf,pdf,SUCCEEDED
3639,168,stringtemplate-3.2.1.jar,jar,SUCCEEDED
3640,168,SUAppcast.h,h,SUCCEEDED
3641,168,SUAppcastItem.h,h,SUCCEEDED
3642,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3643,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3644,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3645,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3646,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3647,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3648,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3649,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3650,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3651,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3652,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3653,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3654,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3655,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3656,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3657,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3658,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3659,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3660,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3661,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3662,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3663,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3664,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3665,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3666,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3667,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3668,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3669,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3670,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3671,168,SUAutomaticUpdateAlert.nib,nib,SUCCEEDED
3672,168,SUCodeSigningVerifier.h,h,SUCCEEDED
3673,168,SUErrors.h,h,SUCCEEDED
3674,168,SUExport.h,h,SUCCEEDED
3675,168,SUModelTranslation.plist,plist,SUCCEEDED
3676,168,SUStandardVersionComparator.h,h,SUCCEEDED
3677,168,SUStatus.nib,nib,SUCCEEDED
3678,168,SUStatus.nib,nib,SUCCEEDED
3679,168,SUUnarchiver.h,h,SUCCEEDED
3680,168,SUUpdateAlert.nib,nib,SUCCEEDED
3681,168,SUUpdateAlert.nib,nib,SUCCEEDED
3682,168,SUUpdateAlert.nib,nib,SUCCEEDED
3683,168,SUUpdateAlert.nib,nib,SUCCEEDED
3684,168,SUUpdateAlert.nib,nib,SUCCEEDED
3685,168,SUUpdateAlert.nib,nib,SUCCEEDED
3686,168,SUUpdateAlert.nib,nib,SUCCEEDED
3687,168,SUUpdateAlert.nib,nib,SUCCEEDED
3688,168,SUUpdateAlert.nib,nib,SUCCEEDED
3689,168,SUUpdateAlert.nib,nib,SUCCEEDED
3690,168,SUUpdateAlert.nib,nib,SUCCEEDED
3691,168,SUUpdateAlert.nib,nib,SUCCEEDED
3692,168,SUUpdateAlert.nib,nib,SUCCEEDED
3693,168,SUUpdateAlert.nib,nib,SUCCEEDED
3694,168,SUUpdateAlert.nib,nib,SUCCEEDED
3695,168,SUUpdateAlert.nib,nib,SUCCEEDED
3696,168,SUUpdateAlert.nib,nib,SUCCEEDED
3697,168,SUUpdateAlert.nib,nib,SUCCEEDED
3698,168,SUUpdateAlert.nib,nib,SUCCEEDED
3699,168,SUUpdateAlert.nib,nib,SUCCEEDED
3700,168,SUUpdateAlert.nib,nib,SUCCEEDED
3701,168,SUUpdateAlert.nib,nib,SUCCEEDED
3702,168,SUUpdateAlert.nib,nib,SUCCEEDED
3703,168,SUUpdateAlert.nib,nib,SUCCEEDED
3704,168,SUUpdateAlert.nib,nib,SUCCEEDED
3705,168,SUUpdateAlert.nib,nib,SUCCEEDED
3706,168,SUUpdateAlert.nib,nib,SUCCEEDED
3707,168,SUUpdateAlert.nib,nib,SUCCEEDED
3708,168,SUUpdateAlert.nib,nib,SUCCEEDED
3709,168,SUUpdateAlert.nib,nib,SUCCEEDED
3710,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3711,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3712,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3713,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3714,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3715,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3716,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3717,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3718,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3719,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3720,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3721,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3722,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3723,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3724,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3725,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3726,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3727,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3728,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3729,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3730,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3731,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3732,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3733,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3734,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3735,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3736,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3737,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3738,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3739,168,SUUpdatePermissionPrompt.nib,nib,SUCCEEDED
3740,168,SUUpdaterDelegate.h,h,SUCCEEDED
3741,168,SUUpdater.h,h,SUCCEEDED
3742,168,SUVersionComparisonProtocol.h,h,SUCCEEDED
3743,168,SUVersionDisplayProtocol.h,h,SUCCEEDED
3744,168,sv.pak,pak,SUCCEEDED
3745,168,sv.txt,txt,SUCCEEDED
3746,168,Swearing_Dy_Prosecutor_Investigation_Speech_LMO_En.pdf,pdf,SUCCEEDED
3747,168,sw.pak,pak,SUCCEEDED
3748,168,sys.dic,dic,SUCCEEDED
3749,168,ta.pak,pak,SUCCEEDED
3750,168,te.pak,pak,SUCCEEDED
3751,168,Teresa.docx,docx,SUCCEEDED
3752,168,Teresa.rtf,rtf,SUCCEEDED
3753,168,thaidict.md,md,SUCCEEDED
3754,168,Themes.ods,ods,SUCCEEDED
3755,168,Themes.xlsx,xlsx,SUCCEEDED
3756,168,th.pak,pak,SUCCEEDED
3757,168,TranslationofGuineaStatementREVIEWEDENG.pdf,pdf,SUCCEEDED
3758,168,tr.pak,pak,SUCCEEDED
3759,168,txw2-2.3.2.jar,jar,SUCCEEDED
3760,168,tzdb.dat,dat,SUCCEEDED
3761,168,Uganda_LMO_Speech_141020091.pdf,pdf,SUCCEEDED
3762,168,Uganda_PPpresentation.pdf,pdf,SUCCEEDED
3763,168,uk.pak,pak,SUCCEEDED
3764,168,uk.txt,txt,SUCCEEDED
3765,168,unicode.md,md,SUCCEEDED
3766,168,Uninstall.sh,sh,SUCCEEDED
3767,168,unk.dic,dic,SUCCEEDED
3768,168,unpack200,unknown,SUCCEEDED
3769,168,unpack200.1,1,SUCCEEDED
3770,168,unpack200.1,1,SUCCEEDED
3771,168,UNSC-Breifing-speech-13-05-2014-ENG.pdf,pdf,SUCCEEDED
3772,168,UNSCDarfurSpeechEng.pdf,pdf,SUCCEEDED
3773,168,Variables.ods,ods,SUCCEEDED
3774,168,Variables.xlsx,xlsx,SUCCEEDED
3775,168,Video.mp4,mp4,SUCCEEDED
3776,168,Vincent.rtf,rtf,SUCCEEDED
3777,168,Vinnie.docx,docx,SUCCEEDED
3778,168,vi.pak,pak,SUCCEEDED
3779,168,Voluntariado.mx20,mx20,SUCCEEDED
3780,168,wmf2svg-0.9.8.jar,jar,SUCCEEDED
3781,168,xalan-interpretive-11.0.0.jar,jar,SUCCEEDED
3782,168,xalan.md,md,SUCCEEDED
3783,168,xalan-serializer-11.0.0.jar,jar,SUCCEEDED
3784,168,xerces.md,md,SUCCEEDED
3785,168,xhtmlrenderer-3.0.0.jar,jar,SUCCEEDED
3786,168,xmlgraphics-commons-2.3.jar,jar,SUCCEEDED
3787,168,xwd.md,md,SUCCEEDED
3788,168,zh-CN.pak,pak,SUCCEEDED
3789,168,zh-TW.pak,pak,SUCCEEDED
3790,169,Study 3_Student Feedback to Teachers.nvpx,nvpx,SUCCEEDED
3791,170,Study 4_Harsh Feedback.nvpx,nvpx,SUCCEEDED
3792,171,Study 2_Incentives and Motivations.nvpx,nvpx,SUCCEEDED
3793,179,Interview_Codebook_CanadaDataLibs_20230104.docx,docx,SUCCEEDED
3794,179,Interview_Questions.docx,docx,SUCCEEDED
3795,3794,Appendices for Interviews.zip,zip,SUCCEEDED
3796,3794,Factorial Survey Data.zip,zip,SUCCEEDED
3797,181,WOR LARS online staff survey  (Responses).xlsx,xlsx,SUCCEEDED
3798,181,WOR Model for local government health determinats research~underlying data updated 13Sept.pdf,pdf,SUCCEEDED
3799,182,0_Chukwuma_FGD Consent Form Health Workers_DOCUMENTATION.pdf,pdf,SUCCEEDED
3800,182,0_Chukwuma_FGD Consent Form TBA delivery client_DOCUMENTATION.pdf,pdf,SUCCEEDED
3801,182,0_Chukwuma_FGD Consent Form TBA_DOCUMENTATION.pdf,pdf,SUCCEEDED
3802,182,0_Chukwuma_FGD Discussion Guide Health Workers_DOCUMENTATION.pdf,pdf,SUCCEEDED
3803,182,0_Chukwuma_FGD Discussion Guide TBA delivery clients_DOCUMENTATION.pdf,pdf,SUCCEEDED
3804,182,0_Chukwuma_FGD Discussion Guide TBA_DOCUMENTATION.pdf,pdf,SUCCEEDED
3805,182,0_README_Chukwuma.txt,txt,SUCCEEDED
3806,182,Chukwuma_FGD HEALTH WORKERS.pdf,pdf,SUCCEEDED
3807,182,Chukwuma_FGD TBA.pdf,pdf,SUCCEEDED
3808,182,Chukwuma_FGD WOMEN.pdf,pdf,SUCCEEDED
3809,3808,0_Matima_Informed consent forms_HIV_T2D multimorbidity study.pdf,pdf,SUCCEEDED
3810,3808,0_Matima_Interview schedules_HIV_T2D multi-morbidity study.pdf,pdf,SUCCEEDED
3811,3808,0_README_Matima.txt,txt,SUCCEEDED
3812,3808,Matima_Interviews_Participant H1.pdf,pdf,SUCCEEDED
3813,3808,Matima_Interviews_Participant H2.pdf,pdf,SUCCEEDED
3814,3808,Matima_Interviews_Participant H3.pdf,pdf,SUCCEEDED
3815,3808,Matima_Interviews_Participant H4.pdf,pdf,SUCCEEDED
3816,3808,Matima_Interviews_Participant H5.pdf,pdf,SUCCEEDED
3817,3808,Matima_Interviews_Participant H6.pdf,pdf,SUCCEEDED
3818,3808,Matima_Interviews_Participant P10.pdf,pdf,SUCCEEDED
3819,3808,Matima_Interviews_Participant P1.pdf,pdf,SUCCEEDED
3820,3808,Matima_Interviews_Participant P2.pdf,pdf,SUCCEEDED
3821,3808,Matima_Interviews_Participant P3.pdf,pdf,SUCCEEDED
3822,3808,Matima_Interviews_Participant P4.pdf,pdf,SUCCEEDED
3823,3808,Matima_Interviews_Participant P5.pdf,pdf,SUCCEEDED
3824,3808,Matima_Interviews_Participant P6.pdf,pdf,SUCCEEDED
3825,3808,Matima_Interviews_Participant P7.pdf,pdf,SUCCEEDED
3826,3808,Matima_Interviews_Participant P8.pdf,pdf,SUCCEEDED
3827,3808,Matima_Interviews_Participant P9.pdf,pdf,SUCCEEDED
3828,184,FOCUS GROUP INTERVIEW DATA.docx,docx,SUCCEEDED
3829,184,SEMI-STRUCTURED INTERVIEW DATA.docx,docx,SUCCEEDED
3830,188,00_Readme.txt,txt,SUCCEEDED
3831,188,01_Participant_2_AM_Survey_Redacted_Sanitized.pdf,pdf,SUCCEEDED
3832,188,02_Participant_3_AM_Survey_Redacted_Sanitized.pdf,pdf,SUCCEEDED
3833,188,03_Participant_4_AM_Survey_Redacted_Sanitized.pdf,pdf,SUCCEEDED
3834,188,04_Participant_5_AM_Survey_Redacted_Sanitized.pdf,pdf,SUCCEEDED
3835,188,05_Participant_7_AM_Survey_Redacted_Sanitized.pdf,pdf,SUCCEEDED
3836,188,06_Participant_9_AM_Survey_Redacted_Sanitized.pdf,pdf,SUCCEEDED
3837,188,07_Participant_10_AM_Survey_Redacted_Sanitized.pdf,pdf,SUCCEEDED
3838,188,08_Participant_14_AM_Survey_Redacted_Sanitized.pdf,pdf,SUCCEEDED
3839,188,09_Participant_15_AM_Survey_Redacted_Sanitized.pdf,pdf,SUCCEEDED
3840,188,10_Participant_16_AM_Survey_Redacted_Sanitized.pdf,pdf,SUCCEEDED
3841,188,11_Participant_2_SER_Survey_Redacted_Sanitized.pdf,pdf,SUCCEEDED
3842,188,12_Participant_3_SER_Survey_Redacted_Sanitized.pdf,pdf,SUCCEEDED
3843,188,13_Participant_4_SER_Survey_Redacted_Sanitized.pdf,pdf,SUCCEEDED
3844,188,14_Participant_5_SER_Survey_Redacted_Sanitized.pdf,pdf,SUCCEEDED
3845,188,15_Participant_7_SER_Survey_Redacted_Sanitized.pdf,pdf,SUCCEEDED
3846,188,16_Participant_9_SER_Survey_Redacted_Sanitized.pdf,pdf,SUCCEEDED
3847,188,17_Participant_10_SER_Survey_Redacted_Sanitized.pdf,pdf,SUCCEEDED
3848,188,18_Participant_14_SER_Survey_Redacted_Sanitized.pdf,pdf,SUCCEEDED
3849,188,19_Participant_15_SER_Survey_Redacted_Sanitized.pdf,pdf,SUCCEEDED
3850,188,20_Participant_16_SER_Survey_Redacted_Sanitized.pdf,pdf,SUCCEEDED
3851,188,21_Participant_2_Transcription.pdf,pdf,SUCCEEDED
3852,188,22_Participant_3_Transcription.pdf,pdf,SUCCEEDED
3853,188,23_Participant_4_Transcription.pdf,pdf,SUCCEEDED
3854,188,24_Participant_5_Transcription.pdf,pdf,SUCCEEDED
3855,188,25_Participant_7_Transcription.pdf,pdf,SUCCEEDED
3856,188,26_Participant_9_Transcription.pdf,pdf,SUCCEEDED
3857,188,27_Participant_10_Transcription.pdf,pdf,SUCCEEDED
3858,188,28_Participant_14_Transcription.pdf,pdf,SUCCEEDED
3859,188,29_Participant_15_Transcription.pdf,pdf,SUCCEEDED
3860,188,30_Participant_16_Transcription.pdf,pdf,SUCCEEDED
3861,431,Harrison_Codebook.pdf,pdf,SUCCEEDED
3862,431,Harrison_COMBMethods.pdf,pdf,SUCCEEDED
3863,431,Harrison_ConceptualModel.pdf,pdf,SUCCEEDED
3864,431,Harrison_Glossary.pdf,pdf,SUCCEEDED
3865,431,Harrison_HospiceInformedConsent.pdf,pdf,SUCCEEDED
3866,431,Harrison_InterviewGuide_Clinicians.pdf,pdf,SUCCEEDED
3867,431,Harrison_InterviewGuide_Leaders.pdf,pdf,SUCCEEDED
3868,431,Harrison_InterviewGuide_QualityImprovementAdministrators.pdf,pdf,SUCCEEDED
3869,431,Harrison_s1_leader_p16_interview.pdf,pdf,SUCCEEDED
3870,431,Harrison_s1_p15_QI_SW_interview.pdf,pdf,SUCCEEDED
3871,431,Harrison_s1_p17_leader_interview.pdf,pdf,SUCCEEDED
3872,431,Harrison_s1_p18_QI_leader_interview.pdf,pdf,SUCCEEDED
3873,431,Harrison_s1_p19_clinician_RN_interview.pdf,pdf,SUCCEEDED
3874,431,Harrison_s1_p20_clinician_SW_interview.pdf,pdf,SUCCEEDED
3875,431,Harrison_s1_p21_clinician_MD_interview.pdf,pdf,SUCCEEDED
3876,431,Harrison_s1_p22_clinician_RN_interview.pdf,pdf,SUCCEEDED
3877,431,Harrison_s1_p23_clinician_sw_interview.pdf,pdf,SUCCEEDED
3878,431,Harrison_s1_p24_leader_MD_interview.pdf,pdf,SUCCEEDED
3879,431,Harrison_s1_p25_clinician_RN_interview.pdf,pdf,SUCCEEDED
3880,431,Harrison_s1_p26_clinician_RN_interview.pdf,pdf,SUCCEEDED
3881,431,Harrison_s2_p27_leader_MD_interview.pdf,pdf,SUCCEEDED
3882,431,Harrison_s2_p28_clinician_SW_interview.pdf,pdf,SUCCEEDED
3883,431,Harrison_s2_p29_leader_RN_interview.pdf,pdf,SUCCEEDED
3884,431,Harrison_s2_p30_clinician_QI-RN_notes.pdf,pdf,SUCCEEDED
3885,431,Harrison_s2_p31_clinician_SW_RN_interview.pdf,pdf,SUCCEEDED
3886,431,Harrison_s2_p32_clinician_MD_interview.pdf,pdf,SUCCEEDED
3887,431,Harrison_s2_p33_QI_RN_interview.pdf,pdf,SUCCEEDED
3888,431,Harrison_s2_p34_leader_RN_interview.pdf,pdf,SUCCEEDED
3889,431,Harrison_s2_p35_clinician_RN_interview.pdf,pdf,SUCCEEDED
3890,431,Harrison_s2_p36_clinician_RN_interview.pdf,pdf,SUCCEEDED
3891,431,Harrison_s2_p37_clinician_CP_interview.pdf,pdf,SUCCEEDED
3892,431,Harrison_s2_p38_clinician_RN_interview.pdf,pdf,SUCCEEDED
3893,431,Harrison_s2_p39_clinician_RN_interview.pdf,pdf,SUCCEEDED
3894,431,Harrison_s3_p10_clinician_sw_interview.pdf,pdf,SUCCEEDED
3895,431,Harrison_s3_p11_clinician_RN_interview.pdf,pdf,SUCCEEDED
3896,431,Harrison_s3_p12_clinician_SW_interview.pdf,pdf,SUCCEEDED
3897,431,Harrison_s3_p13_clinician_RN_interview.pdf,pdf,SUCCEEDED
3898,431,Harrison_s3_p14_clinician_sw_interview.pdf,pdf,SUCCEEDED
3899,431,Harrison_s3_p1_leader_MD_interview.pdf,pdf,SUCCEEDED
3900,431,Harrison_s3_p2_leader_APN_interview.pdf,pdf,SUCCEEDED
3901,431,Harrison_s3_p3_QI_interview.pdf,pdf,SUCCEEDED
3902,431,Harrison_s3_p4_leader_interview.pdf,pdf,SUCCEEDED
